,date,round_nr,throw_nr,dart_nr,prefix,score,value
7445,2022-06-13,1,7,3,S,20,20
7446,2022-06-13,1,8,1,S,5,5
7447,2022-06-13,1,8,2,S,5,5
7448,2022-06-13,1,8,3,D,20,40
7449,2022-06-13,1,9,1,D,1,2
7450,2022-06-13,1,9,2,T,1,3
7451,2022-06-13,1,9,3,S,20,20
7452,2022-06-13,1,10,1,T,5,15
7453,2022-06-13,1,10,2,S,20,20
7454,2022-06-13,1,10,3,S,5,5
7455,2022-06-13,1,11,1,S,1,1
7456,2022-06-13,1,11,2,S,18,18
7457,2022-06-13,1,11,3,S,20,20
7458,2022-06-13,1,12,1,T,20,60
7459,2022-06-13,1,12,2,S,1,1
7460,2022-06-13,1,12,3,S,20,20
7461,2022-06-13,1,13,1,S,20,20
7462,2022-06-13,1,13,2,S,18,18
7463,2022-06-13,1,13,3,S,20,20
7464,2022-06-13,1,14,1,D,1,2
7465,2022-06-13,1,14,2,S,20,20
7466,2022-06-13,1,14,3,S,5,5
7467,2022-06-13,1,15,1,S,20,20
7468,2022-06-13,1,15,2,D,5,10
7469,2022-06-13,1,15,3,S,20,20
7470,2022-06-13,1,16,1,S,20,20
7471,2022-06-13,1,16,2,S,20,20
7472,2022-06-13,1,16,3,S,5,5
7473,2022-06-13,1,17,1,D,5,10
7474,2022-06-13,1,17,2,S,20,20
7475,2022-06-13,1,17,3,S,20,20
7476,2022-06-13,1,18,1,S,5,5
7477,2022-06-13,1,18,2,S,20,20
7478,2022-06-13,1,18,3,T,1,3
7479,2022-06-13,1,19,1,S,20,20
7480,2022-06-13,1,19,2,T,20,60
7481,2022-06-13,1,19,3,S,20,20
7482,2022-06-13,1,20,1,D,5,10
7483,2022-06-13,1,20,2,S,5,5
7484,2022-06-13,1,20,3,D,1,2
7485,2022-06-13,1,21,1,S,1,1
7486,2022-06-13,1,21,2,D,20,40
7487,2022-06-13,1,21,3,T,5,15
7488,2022-06-13,1,22,1,S,19,19
7489,2022-06-13,1,22,2,S,19,19
7490,2022-06-13,1,22,3,T,19,57
7491,2022-06-13,1,23,1,S,5,5
7492,2022-06-13,1,23,2,T,5,15
7493,2022-06-13,1,23,3,S,20,20
7494,2022-06-13,1,24,1,S,20,20
7495,2022-06-13,1,24,2,S,5,5
7496,2022-06-13,1,24,3,D,5,10
7497,2022-06-13,1,25,1,S,20,20
7498,2022-06-13,1,25,2,S,18,18
7499,2022-06-13,1,25,3,T,1,3
7500,2022-06-13,1,26,1,D,20,40
7501,2022-06-13,1,26,2,T,20,60
7502,2022-06-13,1,26,3,D,5,10
7503,2022-06-13,1,27,1,D,1,2
7504,2022-06-13,1,27,2,S,20,20
7505,2022-06-13,1,27,3,S,20,20
7506,2022-06-13,1,28,1,S,1,1
7507,2022-06-13,1,28,2,D,20,40
7508,2022-06-13,1,28,3,T,20,60
7509,2022-06-13,1,29,1,T,3,9
7510,2022-06-13,1,29,2,S,19,19
7511,2022-06-13,1,29,3,T,7,21
7512,2022-06-13,1,30,1,D,1,2
7513,2022-06-13,1,30,2,S,20,20
7514,2022-06-13,1,30,3,D,1,2
7515,2022-06-13,1,31,1,S,20,20
7516,2022-06-13,1,31,2,S,20,20
7517,2022-06-13,1,31,3,S,20,20
7518,2022-06-13,1,32,1,S,18,18
7519,2022-06-13,1,32,2,T,5,15
7520,2022-06-13,1,32,3,S,20,20
7521,2022-06-13,1,33,1,S,20,20
7522,2022-06-13,1,33,2,S,20,20
7523,2022-06-13,1,33,3,T,5,15
7524,2022-06-25,1,1,1,S,19,19
7525,2022-06-25,1,1,2,T,3,9
7526,2022-06-25,1,1,3,S,17,17
7527,2022-06-25,1,2,1,S,19,19
7528,2022-06-25,1,2,2,S,19,19
7529,2022-06-25,1,2,3,S,19,19
7530,2022-06-25,1,3,1,S,20,20
7531,2022-06-25,1,3,2,T,20,60
7532,2022-06-25,1,3,3,D,1,2
7533,2022-06-25,1,4,1,S,20,20
7534,2022-06-25,1,4,2,S,20,20
7535,2022-06-25,1,4,3,S,1,1
7536,2022-06-25,1,5,1,S,19,19
7537,2022-06-25,1,5,2,T,3,9
7538,2022-06-25,1,5,3,T,3,9
7539,2022-06-25,1,6,1,T,5,15
7540,2022-06-25,1,6,2,T,20,60
7541,2022-06-25,1,6,3,S,20,20
7542,2022-06-25,1,7,1,S,16,16
7543,2022-06-25,1,7,2,S,19,19
7544,2022-06-25,1,7,3,S,19,19
7545,2022-06-25,1,8,1,S,20,20
7546,2022-06-25,1,8,2,D,20,40
7547,2022-06-25,1,8,3,S,18,18
7548,2022-06-25,1,9,1,S,1,1
7549,2022-06-25,1,9,2,S,20,20
7550,2022-06-25,1,9,3,S,20,20
7551,2022-06-25,1,10,1,S,20,20
7552,2022-06-25,1,10,2,S,5,5
7553,2022-06-25,1,10,3,S,20,20
7554,2022-06-25,1,11,1,S,20,20
7555,2022-06-25,1,11,2,S,20,20
7556,2022-06-25,1,11,3,S,20,20
7557,2022-06-25,1,12,1,S,5,5
7558,2022-06-25,1,12,2,S,20,20
7559,2022-06-25,1,12,3,S,20,20
7560,2022-06-25,1,13,1,T,20,60
7561,2022-06-25,1,13,2,T,5,15
7562,2022-06-25,1,13,3,S,20,20
7563,2022-06-25,1,14,1,S,19,19
7564,2022-06-25,1,14,2,S,19,19
7565,2022-06-25,1,14,3,T,19,57
7566,2022-06-25,1,15,1,S,20,20
7567,2022-06-25,1,15,2,S,20,20
7568,2022-06-25,1,15,3,S,5,5
7569,2022-06-25,1,16,1,S,19,19
7570,2022-06-25,1,16,2,S,19,19
7571,2022-06-25,1,16,3,S,19,19
7572,2022-06-25,1,17,1,S,5,5
7573,2022-06-25,1,17,2,D,1,2
7574,2022-06-25,1,17,3,S,20,20
7575,2022-06-25,1,18,1,S,1,1
7576,2022-06-25,1,18,2,D,20,40
7577,2022-06-25,1,18,3,S,20,20
7578,2022-06-25,1,19,1,S,16,16
7579,2022-06-25,1,19,2,S,19,19
7580,2022-06-25,1,19,3,S,19,19
7581,2022-06-25,1,20,1,S,1,1
7582,2022-06-25,1,20,2,S,5,5
7583,2022-06-25,1,20,3,T,20,60
7584,2022-06-25,1,21,1,S,20,20
7585,2022-06-25,1,21,2,T,1,3
7586,2022-06-25,1,21,3,T,1,3
7587,2022-06-25,1,22,1,T,5,15
7588,2022-06-25,1,22,2,S,20,20
7589,2022-06-25,1,22,3,S,20,20
7590,2022-06-25,1,23,1,S,20,20
7591,2022-06-25,1,23,2,S,20,20
7592,2022-06-25,1,23,3,T,20,60
7593,2022-06-25,1,24,1,S,20,20
7594,2022-06-25,1,24,2,D,20,40
7595,2022-06-25,1,24,3,S,20,20
7596,2022-06-25,1,25,1,T,5,15
7597,2022-06-25,1,25,2,S,20,20
7598,2022-06-25,1,25,3,S,20,20
7599,2022-06-25,1,26,1,S,20,20
7600,2022-06-25,1,26,2,S,20,20
7601,2022-06-25,1,26,3,S,5,5
7602,2022-06-25,1,27,1,S,20,20
7603,2022-06-25,1,27,2,T,1,3
7604,2022-06-25,1,27,3,S,5,5
7605,2022-06-25,1,28,1,S,20,20
7606,2022-06-25,1,28,2,T,1,3
7607,2022-06-25,1,28,3,S,1,1
7608,2022-06-25,1,29,1,S,19,19
7609,2022-06-25,1,29,2,S,19,19
7610,2022-06-25,1,29,3,S,7,7
7611,2022-06-25,1,30,1,S,20,20
7612,2022-06-25,1,30,2,S,20,20
7613,2022-06-25,1,30,3,S,20,20
7614,2022-06-25,1,31,1,D,20,40
7615,2022-06-25,1,31,2,S,20,20
7616,2022-06-25,1,31,3,S,1,1
7617,2022-06-25,1,32,1,S,5,5
7618,2022-06-25,1,32,2,D,5,10
7619,2022-06-25,1,32,3,S,20,20
7620,2022-06-25,1,33,1,T,19,57
7621,2022-06-25,1,33,2,S,7,7
7622,2022-06-25,1,33,3,S,3,3
7623,2022-06-25,2,1,1,S,20,20
7624,2022-06-25,2,1,2,S,20,20
7625,2022-06-25,2,1,3,S,20,20
7626,2022-06-25,2,2,1,T,1,3
7627,2022-06-25,2,2,2,D,1,2
7628,2022-06-25,2,2,3,D,20,40
7629,2022-06-25,2,3,1,S,20,20
7630,2022-06-25,2,3,2,S,1,1
7631,2022-06-25,2,3,3,T,1,3
7632,2022-06-25,2,4,1,T,3,9
7633,2022-06-25,2,4,2,S,19,19
7634,2022-06-25,2,4,3,S,19,19
7635,2022-06-25,2,5,1,S,20,20
7636,2022-06-25,2,5,2,S,5,5
7637,2022-06-25,2,5,3,S,5,5
7638,2022-06-25,2,6,1,T,3,9
7639,2022-06-25,2,6,2,D,3,6
7640,2022-06-25,2,6,3,S,19,19
7641,2022-06-25,2,7,1,S,5,5
7642,2022-06-25,2,7,2,S,20,20
7643,2022-06-25,2,7,3,S,5,5
7644,2022-06-25,2,8,1,T,1,3
7645,2022-06-25,2,8,2,T,5,15
7646,2022-06-25,2,8,3,D,5,10
7647,2022-06-25,2,9,1,S,5,5
7648,2022-06-25,2,9,2,S,20,20
7649,2022-06-25,2,9,3,S,20,20
7650,2022-06-25,2,10,1,S,1,1
7651,2022-06-25,2,10,2,S,5,5
7652,2022-06-25,2,10,3,S,20,20
7653,2022-06-25,2,11,1,S,20,20
7654,2022-06-25,2,11,2,S,20,20
7655,2022-06-25,2,11,3,T,1,3
7656,2022-06-25,2,12,1,S,20,20
7657,2022-06-25,2,12,2,S,20,20
7658,2022-06-25,2,12,3,T,20,60
7659,2022-06-25,2,13,1,T,19,57
7660,2022-06-25,2,13,2,T,19,57
7661,2022-06-25,2,13,3,S,19,19
7662,2022-06-25,2,14,1,T,20,60
7663,2022-06-25,2,14,2,T,1,3
7664,2022-06-25,2,14,3,S,20,20
7665,2022-06-25,2,15,1,S,3,3
7666,2022-06-25,2,15,2,S,19,19
7667,2022-06-25,2,15,3,T,19,57
7668,2022-06-25,2,16,1,S,1,1
7669,2022-06-25,2,16,2,D,20,40
7670,2022-06-25,2,16,3,S,20,20
7671,2022-06-25,2,17,1,T,5,15
7672,2022-06-25,2,17,2,S,20,20
7673,2022-06-25,2,17,3,T,20,60
7674,2022-06-25,2,18,1,S,20,20
7675,2022-06-25,2,18,2,S,5,5
7676,2022-06-25,2,18,3,T,20,60
7677,2022-06-25,2,19,1,T,19,57
7678,2022-06-25,2,19,2,T,3,9
7679,2022-06-25,2,19,3,T,19,57
7680,2022-06-25,2,20,1,T,1,3
7681,2022-06-25,2,20,2,S,1,1
7682,2022-06-25,2,20,3,S,20,20
7683,2022-06-25,2,21,1,D,5,10
7684,2022-06-25,2,21,2,S,20,20
7685,2022-06-25,2,21,3,S,1,1
7686,2022-06-25,2,22,1,T,1,3
7687,2022-06-25,2,22,2,D,5,10
7688,2022-06-25,2,22,3,S,5,5
7689,2022-06-25,2,23,1,S,18,18
7690,2022-06-25,2,23,2,S,20,20
7691,2022-06-25,2,23,3,S,20,20
7692,2022-06-25,2,24,1,T,20,60
7693,2022-06-25,2,24,2,T,20,60
7694,2022-06-25,2,24,3,S,1,1
7695,2022-06-25,2,25,1,S,20,20
7696,2022-06-25,2,25,2,T,20,60
7697,2022-06-25,2,25,3,S,20,20
7698,2022-06-25,2,26,1,T,3,9
7699,2022-06-25,2,26,2,S,19,19
7700,2022-06-25,2,26,3,S,19,19
7701,2022-06-25,2,27,1,S,20,20
7702,2022-06-25,2,27,2,S,1,1
7703,2022-06-25,2,27,3,S,1,1
7704,2022-06-25,2,28,1,S,19,19
7705,2022-06-25,2,28,2,S,7,7
7706,2022-06-25,2,28,3,S,3,3
7707,2022-06-25,2,29,1,T,20,60
7708,2022-06-25,2,29,2,T,1,3
7709,2022-06-25,2,29,3,D,20,40
7710,2022-06-25,2,30,1,S,20,20
7711,2022-06-25,2,30,2,S,20,20
7712,2022-06-25,2,30,3,S,20,20
7713,2022-06-25,2,31,1,S,18,18
7714,2022-06-25,2,31,2,S,1,1
7715,2022-06-25,2,31,3,D,5,10
7716,2022-06-25,2,32,1,S,20,20
7717,2022-06-25,2,32,2,D,20,40
7718,2022-06-25,2,32,3,T,20,60
7719,2022-06-25,2,33,1,T,1,3
7720,2022-06-25,2,33,2,S,1,1
7721,2022-06-25,2,33,3,S,5,5
7722,2022-07-03,1,1,1,T,5,15
7723,2022-07-03,1,1,2,S,20,20
7724,2022-07-03,1,1,3,T,1,3
7725,2022-07-03,1,2,1,S,20,20
7726,2022-07-03,1,2,2,S,5,5
7727,2022-07-03,1,2,3,S,5,5
7728,2022-07-03,1,3,1,S,5,5
7729,2022-07-03,1,3,2,S,20,20
7730,2022-07-03,1,3,3,T,20,60
7731,2022-07-03,1,4,1,S,20,20
7732,2022-07-03,1,4,2,T,1,3
7733,2022-07-03,1,4,3,S,20,20
7734,2022-07-03,1,5,1,S,20,20
7735,2022-07-03,1,5,2,S,20,20
7736,2022-07-03,1,5,3,T,20,60
7737,2022-07-03,1,6,1,S,20,20
7738,2022-07-03,1,6,2,T,20,60
7739,2022-07-03,1,6,3,S,20,20
7740,2022-07-03,1,7,1,T,19,57
7741,2022-07-03,1,7,2,D,7,14
7742,2022-07-03,1,7,3,S,3,3
7743,2022-07-03,1,8,1,D,20,40
7744,2022-07-03,1,8,2,S,1,1
7745,2022-07-03,1,8,3,S,20,20
7746,2022-07-03,1,9,1,D,7,14
7747,2022-07-03,1,9,2,S,19,19
7748,2022-07-03,1,9,3,S,19,19
7749,2022-07-03,1,10,1,T,20,60
7750,2022-07-03,1,10,2,S,1,1
7751,2022-07-03,1,10,3,S,20,20
7752,2022-07-03,1,11,1,S,5,5
7753,2022-07-03,1,11,2,S,1,1
7754,2022-07-03,1,11,3,S,1,1
7755,2022-07-03,1,12,1,S,1,1
7756,2022-07-03,1,12,2,T,5,15
7757,2022-07-03,1,12,3,S,20,20
7758,2022-07-03,1,13,1,S,20,20
7759,2022-07-03,1,13,2,T,5,15
7760,2022-07-03,1,13,3,S,18,18
7761,2022-07-03,1,14,1,S,20,20
7762,2022-07-03,1,14,2,S,20,20
7763,2022-07-03,1,14,3,S,20,20
7764,2022-07-03,1,15,1,D,5,10
7765,2022-07-03,1,15,2,S,20,20
7766,2022-07-03,1,15,3,S,18,18
7767,2022-07-03,1,16,1,S,20,20
7768,2022-07-03,1,16,2,S,20,20
7769,2022-07-03,1,16,3,T,5,15
7770,2022-07-03,1,17,1,S,20,20
7771,2022-07-03,1,17,2,S,20,20
7772,2022-07-03,1,17,3,S,20,20
7773,2022-07-03,1,18,1,S,19,19
7774,2022-07-03,1,18,2,T,3,9
7775,2022-07-03,1,18,3,T,19,57
7776,2022-07-03,1,19,1,S,1,1
7777,2022-07-03,1,19,2,S,12,12
7778,2022-07-03,1,19,3,S,5,5
7779,2022-07-03,1,20,1,D,1,2
7780,2022-07-03,1,20,2,S,20,20
7781,2022-07-03,1,20,3,S,20,20
7782,2022-07-03,1,21,1,S,20,20
7783,2022-07-03,1,21,2,S,5,5
7784,2022-07-03,1,21,3,S,5,5
7785,2022-07-03,1,22,1,T,1,3
7786,2022-07-03,1,22,2,S,1,1
7787,2022-07-03,1,22,3,S,20,20
7788,2022-07-03,1,23,1,S,20,20
7789,2022-07-03,1,23,2,S,5,5
7790,2022-07-03,1,23,3,S,20,20
7791,2022-07-03,1,24,1,D,3,6
7792,2022-07-03,1,24,2,S,7,7
7793,2022-07-03,1,24,3,T,3,9
7794,2022-07-03,1,25,1,S,20,20
7795,2022-07-03,1,25,2,S,20,20
7796,2022-07-03,1,25,3,S,20,20
7797,2022-07-03,1,26,1,S,7,7
7798,2022-07-03,1,26,2,S,19,19
7799,2022-07-03,1,26,3,S,19,19
7800,2022-07-03,1,27,1,S,20,20
7801,2022-07-03,1,27,2,S,1,1
7802,2022-07-03,1,27,3,S,20,20
7803,2022-07-03,1,28,1,T,5,15
7804,2022-07-03,1,28,2,S,5,5
7805,2022-07-03,1,28,3,S,20,20
7806,2022-07-03,1,29,1,S,19,19
7807,2022-07-03,1,29,2,S,19,19
7808,2022-07-03,1,29,3,S,19,19
7809,2022-07-03,1,30,1,S,20,20
7810,2022-07-03,1,30,2,S,20,20
7811,2022-07-03,1,30,3,S,20,20
7812,2022-07-03,1,31,1,T,19,57
7813,2022-07-03,1,31,2,S,19,19
7814,2022-07-03,1,31,3,S,19,19
7815,2022-07-03,1,32,1,S,7,7
7816,2022-07-03,1,32,2,D,19,38
7817,2022-07-03,1,32,3,T,7,21
7818,2022-07-03,1,33,1,S,19,19
7819,2022-07-03,1,33,2,S,16,16
7820,2022-07-03,1,33,3,S,7,7
7821,2022-07-03,2,1,1,S,20,20
7822,2022-07-03,2,1,2,S,20,20
7823,2022-07-03,2,1,3,S,20,20
7824,2022-07-03,2,2,1,D,1,2
7825,2022-07-03,2,2,2,T,20,60
7826,2022-07-03,2,2,3,S,20,20
7827,2022-07-03,2,3,1,S,5,5
7828,2022-07-03,2,3,2,S,1,1
7829,2022-07-03,2,3,3,T,5,15
7830,2022-07-03,2,4,1,T,20,60
7831,2022-07-03,2,4,2,S,20,20
7832,2022-07-03,2,4,3,S,1,1
7833,2022-07-03,2,5,1,S,20,20
7834,2022-07-03,2,5,2,S,20,20
7835,2022-07-03,2,5,3,S,5,5
7836,2022-07-03,2,6,1,S,20,20
7837,2022-07-03,2,6,2,S,20,20
7838,2022-07-03,2,6,3,T,1,3
7839,2022-07-03,2,7,1,S,20,20
7840,2022-07-03,2,7,2,S,20,20
7841,2022-07-03,2,7,3,S,20,20
7842,2022-07-03,2,8,1,S,12,12
7843,2022-07-03,2,8,2,D,20,40
7844,2022-07-03,2,8,3,S,20,20
7845,2022-07-03,2,9,1,T,5,15
7846,2022-07-03,2,9,2,S,5,5
7847,2022-07-03,2,9,3,S,20,20
7848,2022-07-03,2,10,1,S,19,19
7849,2022-07-03,2,10,2,T,19,57
7850,2022-07-03,2,10,3,S,19,19
7851,2022-07-03,2,11,1,S,20,20
7852,2022-07-03,2,11,2,S,1,1
7853,2022-07-03,2,11,3,S,20,20
7854,2022-07-03,2,12,1,T,19,57
7855,2022-07-03,2,12,2,T,19,57
7856,2022-07-03,2,12,3,S,19,19
7857,2022-07-03,2,13,1,S,1,1
7858,2022-07-03,2,13,2,T,1,3
7859,2022-07-03,2,13,3,T,20,60
7860,2022-07-03,2,14,1,S,20,20
7861,2022-07-03,2,14,2,T,20,60
7862,2022-07-03,2,14,3,D,5,10
7863,2022-07-03,2,15,1,T,1,3
7864,2022-07-03,2,15,2,S,20,20
7865,2022-07-03,2,15,3,S,20,20
7866,2022-07-03,2,16,1,S,20,20
7867,2022-07-03,2,16,2,D,20,40
7868,2022-07-03,2,16,3,S,5,5
7869,2022-07-03,2,17,1,T,5,15
7870,2022-07-03,2,17,2,T,20,60
7871,2022-07-03,2,17,3,S,20,20
7872,2022-07-03,2,18,1,S,20,20
7873,2022-07-03,2,18,2,T,20,60
7874,2022-07-03,2,18,3,S,5,5
7875,2022-07-03,2,19,1,T,7,21
7876,2022-07-03,2,19,2,S,19,19
7877,2022-07-03,2,19,3,S,19,19
7878,2022-07-03,2,20,1,S,19,19
7879,2022-07-03,2,20,2,S,19,19
7880,2022-07-03,2,20,3,S,19,19
7881,2022-07-03,2,21,1,T,20,60
7882,2022-07-03,2,21,2,S,20,20
7883,2022-07-03,2,21,3,D,5,10
7884,2022-07-03,2,22,1,T,20,60
7885,2022-07-03,2,22,2,S,5,5
7886,2022-07-03,2,22,3,D,20,40
7887,2022-07-03,2,23,1,S,19,19
7888,2022-07-03,2,23,2,S,7,7
7889,2022-07-03,2,23,3,D,19,38
7890,2022-07-03,2,24,1,T,20,60
7891,2022-07-03,2,24,2,S,1,1
7892,2022-07-03,2,24,3,S,20,20
7893,2022-07-03,2,25,1,T,7,21
7894,2022-07-03,2,25,2,D,3,6
7895,2022-07-03,2,25,3,S,19,19
7896,2022-07-03,2,26,1,T,20,60
7897,2022-07-03,2,26,2,S,1,1
7898,2022-07-03,2,26,3,S,20,20
7899,2022-07-03,2,27,1,S,20,20
7900,2022-07-03,2,27,2,S,20,20
7901,2022-07-03,2,27,3,S,1,1
7902,2022-07-03,2,28,1,S,20,20
7903,2022-07-03,2,28,2,S,18,18
7904,2022-07-03,2,28,3,S,20,20
7905,2022-07-03,2,29,1,T,1,3
7906,2022-07-03,2,29,2,S,20,20
7907,2022-07-03,2,29,3,S,12,12
7908,2022-07-03,2,30,1,S,20,20
7909,2022-07-03,2,30,2,T,20,60
7910,2022-07-03,2,30,3,S,20,20
7911,2022-07-03,2,31,1,T,19,57
7912,2022-07-03,2,31,2,S,7,7
7913,2022-07-03,2,31,3,T,19,57
7914,2022-07-03,2,32,1,S,12,12
7915,2022-07-03,2,32,2,S,20,20
7916,2022-07-03,2,32,3,S,12,12
7917,2022-07-03,2,33,1,S,20,20
7918,2022-07-03,2,33,2,S,20,20
7919,2022-07-03,2,33,3,T,5,15
7920,2022-07-14,1,1,1,S,5,5
7921,2022-07-14,1,1,2,T,1,3
7922,2022-07-14,1,1,3,S,20,20
7923,2022-07-14,1,2,1,T,7,21
7924,2022-07-14,1,2,2,S,19,19
7925,2022-07-14,1,2,3,S,19,19
7926,2022-07-14,1,3,1,S,19,19
7927,2022-07-14,1,3,2,S,3,3
7928,2022-07-14,1,3,3,S,3,3
7929,2022-07-14,1,4,1,S,18,18
7930,2022-07-14,1,4,2,S,20,20
7931,2022-07-14,1,4,3,S,1,1
7932,2022-07-14,1,5,1,D,20,40
7933,2022-07-14,1,5,2,S,20,20
7934,2022-07-14,1,5,3,T,20,60
7935,2022-07-14,1,6,1,T,1,3
7936,2022-07-14,1,6,2,S,20,20
7937,2022-07-14,1,6,3,T,5,15
7938,2022-07-14,1,7,1,S,5,5
7939,2022-07-14,1,7,2,S,20,20
7940,2022-07-14,1,7,3,T,1,3
7941,2022-07-14,1,8,1,S,12,12
7942,2022-07-14,1,8,2,S,5,5
7943,2022-07-14,1,8,3,S,20,20
7944,2022-07-14,1,9,1,D,20,40
7945,2022-07-14,1,9,2,D,1,2
7946,2022-07-14,1,9,3,T,20,60
7947,2022-07-14,1,10,1,T,20,60
7948,2022-07-14,1,10,2,S,5,5
7949,2022-07-14,1,10,3,S,12,12
7950,2022-07-14,1,11,1,S,5,5
7951,2022-07-14,1,11,2,T,20,60
7952,2022-07-14,1,11,3,S,20,20
7953,2022-07-14,1,12,1,T,1,3
7954,2022-07-14,1,12,2,S,1,1
7955,2022-07-14,1,12,3,S,20,20
7956,2022-07-14,1,13,1,S,20,20
7957,2022-07-14,1,13,2,S,1,1
7958,2022-07-14,1,13,3,T,20,60
7959,2022-07-14,1,14,1,T,7,21
7960,2022-07-14,1,14,2,S,16,16
7961,2022-07-14,1,14,3,S,7,7
7962,2022-07-14,1,15,1,S,20,20
7963,2022-07-14,1,15,2,S,5,5
7964,2022-07-14,1,15,3,S,1,1
7965,2022-07-14,1,16,1,D,20,40
7966,2022-07-14,1,16,2,S,20,20
7967,2022-07-14,1,16,3,T,20,60
7968,2022-07-14,1,17,1,S,20,20
7969,2022-07-14,1,17,2,D,20,40
7970,2022-07-14,1,17,3,T,5,15
7971,2022-07-14,1,18,1,S,1,1
7972,2022-07-14,1,18,2,S,20,20
7973,2022-07-14,1,18,3,S,1,1
7974,2022-07-14,1,19,1,D,20,40
7975,2022-07-14,1,19,2,D,5,10
7976,2022-07-14,1,19,3,S,20,20
7977,2022-07-14,1,20,1,S,7,7
7978,2022-07-14,1,20,2,S,19,19
7979,2022-07-14,1,20,3,S,19,19
7980,2022-07-14,1,21,1,T,19,57
7981,2022-07-14,1,21,2,T,19,57
7982,2022-07-14,1,21,3,T,19,57
7983,2022-07-14,1,22,1,S,20,20
7984,2022-07-14,1,22,2,T,20,60
7985,2022-07-14,1,22,3,S,20,20
7986,2022-07-14,1,23,1,S,3,3
7987,2022-07-14,1,23,2,S,19,19
7988,2022-07-14,1,23,3,D,3,6
7989,2022-07-14,1,24,1,S,20,20
7990,2022-07-14,1,24,2,S,20,20
7991,2022-07-14,1,24,3,T,20,60
7992,2022-07-14,1,25,1,S,20,20
7993,2022-07-14,1,25,2,S,5,5
7994,2022-07-14,1,25,3,S,5,5
7995,2022-07-14,1,26,1,S,19,19
7996,2022-07-14,1,26,2,S,19,19
7997,2022-07-14,1,26,3,S,3,3
7998,2022-07-14,1,27,1,T,5,15
7999,2022-07-14,1,27,2,T,20,60
8000,2022-07-14,1,27,3,D,20,40
8001,2022-07-14,1,28,1,S,7,7
8002,2022-07-14,1,28,2,S,7,7
8003,2022-07-14,1,28,3,S,17,17
8004,2022-07-14,1,29,1,S,19,19
8005,2022-07-14,1,29,2,S,19,19
8006,2022-07-14,1,29,3,S,7,7
8007,2022-07-14,1,30,1,S,20,20
8008,2022-07-14,1,30,2,S,1,1
8009,2022-07-14,1,30,3,S,20,20
8010,2022-07-14,1,31,1,S,3,3
8011,2022-07-14,1,31,2,S,19,19
8012,2022-07-14,1,31,3,S,7,7
8013,2022-07-14,1,32,1,S,19,19
8014,2022-07-14,1,32,2,T,3,9
8015,2022-07-14,1,32,3,S,19,19
8016,2022-07-14,1,33,1,T,20,60
8017,2022-07-14,1,33,2,S,20,20
8018,2022-07-14,1,33,3,S,20,20
8019,2022-07-14,2,1,1,S,20,20
8020,2022-07-14,2,1,2,S,20,20
8021,2022-07-14,2,1,3,S,20,20
8022,2022-07-14,2,2,1,S,20,20
8023,2022-07-14,2,2,2,T,20,60
8024,2022-07-14,2,2,3,S,1,1
8025,2022-07-14,2,3,1,T,5,15
8026,2022-07-14,2,3,2,S,20,20
8027,2022-07-14,2,3,3,S,20,20
8028,2022-07-14,2,4,1,S,19,19
8029,2022-07-14,2,4,2,T,7,21
8030,2022-07-14,2,4,3,D,19,38
8031,2022-07-14,2,5,1,D,19,38
8032,2022-07-14,2,5,2,S,3,3
8033,2022-07-14,2,5,3,T,19,57
8034,2022-07-14,2,6,1,S,20,20
8035,2022-07-14,2,6,2,D,5,10
8036,2022-07-14,2,6,3,S,20,20
8037,2022-07-14,2,7,1,T,20,60
8038,2022-07-14,2,7,2,S,1,1
8039,2022-07-14,2,7,3,T,20,60
8040,2022-07-14,2,8,1,D,1,2
8041,2022-07-14,2,8,2,S,20,20
8042,2022-07-14,2,8,3,T,1,3
8043,2022-07-14,2,9,1,S,19,19
8044,2022-07-14,2,9,2,S,19,19
8045,2022-07-14,2,9,3,D,7,14
8046,2022-07-14,2,10,1,S,19,19
8047,2022-07-14,2,10,2,S,19,19
8048,2022-07-14,2,10,3,T,19,57
8049,2022-07-14,2,11,1,S,1,1
8050,2022-07-14,2,11,2,S,5,5
8051,2022-07-14,2,11,3,S,20,20
8052,2022-07-14,2,12,1,S,12,12
8053,2022-07-14,2,12,2,S,5,5
8054,2022-07-14,2,12,3,S,20,20
8055,2022-07-14,2,13,1,S,20,20
8056,2022-07-14,2,13,2,S,1,1
8057,2022-07-14,2,13,3,T,20,60
8058,2022-07-14,2,14,1,S,20,20
8059,2022-07-14,2,14,2,T,20,60
8060,2022-07-14,2,14,3,S,20,20
8061,2022-07-14,2,15,1,S,19,19
8062,2022-07-14,2,15,2,T,7,21
8063,2022-07-14,2,15,3,S,17,17
8064,2022-07-14,2,16,1,S,19,19
8065,2022-07-14,2,16,2,S,19,19
8066,2022-07-14,2,16,3,S,3,3
8067,2022-07-14,2,17,1,S,20,20
8068,2022-07-14,2,17,2,S,20,20
8069,2022-07-14,2,17,3,S,20,20
8070,2022-07-14,2,18,1,S,18,18
8071,2022-07-14,2,18,2,S,20,20
8072,2022-07-14,2,18,3,S,5,5
8073,2022-07-14,2,19,1,S,19,19
8074,2022-07-14,2,19,2,T,19,57
8075,2022-07-14,2,19,3,S,19,19
8076,2022-07-14,2,20,1,S,16,16
8077,2022-07-14,2,20,2,S,3,3
8078,2022-07-14,2,20,3,T,19,57
8079,2022-07-14,2,21,1,S,20,20
